1332807.9,
-28506294,
-27730014,
-32842816,
-32296156,
-28367876,
-27619764,
-28784798,
-30888120,
-30096460,
-31913838,
-30720928,
-36745036,
-30058384,
-31951154,
-30136244,
-27572594,
-25090642,
-33441552,
-33763900,
-29762462,
-29118508,
-29004062,
-26311380,
-26430698,
-25582424,
-24135200,
-23150772,
-23264730,
-23124952,
-22776982,
-22305192,
-22388128,
-22000326,
-24257324,
-23612408,
-24281380,
-27166430,
-21621986,
-16515898,
-15754035,
-16018269,
-19101584,
-21008296,
-24697242,
-27584316,
-28186704,
-26930664,
-25569244,
-27013356,
-26872742,
-24369744,
-25307448,
-30424924,
-27022856,
-28772964,
-26260776,
-25512072,
-24471064,
-22809554,
-24706328,
-25381522,
-24191820,
-27547668,
-29912578,
-28389024,
-29068166,
-28981866,
-32753866,
-32304100,
-31752768,
-33116206,
-31360694,
-31799900,
-32748512,
-32302804,
-32201450,
-32569760,
-37636050,
-38600860,
-38968296,
-39807516,
-41274100,
-39017810,
-38196716,
-38589136,
-37733348,
-37038340,
-37744544,
-37787876,
-37524120,
-41590084,
-41123756,
-38791692,
-38429650,
-43167960,
-47390540,
-49248456,
-49090764,
-40419130,
-45561550,
-41080484,
-42567344,
-42574524,
-41945080,
-41074760,
-40393396,
-41964140,
-38939510,
-37341250,
-36740548,
-36935372,
-30389136,
-36392080,
-37819404,
-37726740,
-40421180,
-37285320,
-41608052,
-37734628,
-38931840,
-40417932,
-39368100,
-42864536,
-48930064,
-50462040,
-42447396,
-45475604,
-53926016,
-48094508,
-45579572,
-39964390,
-40188796,
-45448970,
-43024070,
-37052776,
-45927216,
-21929500,
-22099874,
-4683832,
-1458057,
-10019835,
124548376,
124611470,
125104580,
124395180,
125110540,
124111690,
122556856,
121767020,
121733930,
121490710,
121599064,
121645910,
120924470,
119413490,
121041100,
120331780,
121602504,
120574330,
120418310,
119907256,
117607370,
113860970,
113590984,
113103740,
113609870,
112536580,
112658890,
113719944,
113648150,
113961600,
113485940,
113541900,
114019140,
113727150,
112947176,
113051750,
112996890,
112871540,
112229544,
112322130,
111571416,
111571416,
111637850,
111367464,
110211480,
111301336,
110670420,
111623480,
110915820,
109230010,
109369130,
109357740,
109415384,
108519440,
107908190,
107476660,
109577790,
108651550,
107919520,
107717840,
107111656,
107338584,
107218620,
107125290,
106658790,
106691410,
106678984,
106542856,
106682330,
106518100,
106727490,
106242310,
106439010,
105481720,
105718020,
105411770,
105907660,
106329464,
105810310,
105216830,
104852500,
104475290,
103981520,
103142290,
103891144,
103182080,
102291624,
102773920,
102751580,
101876024,
101989880,
100723070,
101759816,
102900460,
103440790,
103182310,
103631350,
102056616,
101276440,
100973940,
99708130,
100299360,
97694040,
98298910,
97575850,
100311190,
100397064,
98980510,
101707560,
97913120,
98311300,
90635190,
92814904,
97422140,
98001690,
100034670,
96639704,
110323470,
99130340,
106153590,
108719784,
103903700,
108759990,
109391120,
111228080,
107687624,
110487170,
101397590,
101444504,
104919016,
104018470,
105966000,
107583080,
108165336,
108408880,
107863670,
108237250,
108231416,
108435336,
107888340,
108054270,
107915200,
108341800,
107998340,
107722090,
106332000,
106469410,
107939496,
108018080,
107186504,
106072720,
107182600,
107258090,
107136070,
107039200,
107274290,
106976376,
106599280,
106774250,
107185290,
106448630,
106352500,
105664240,
105222890,
105362970,
105073370,
105406296,
104843090,
104581530,
104365624,
104374480,
104138696,
104115256,
103006840,
103057950,
103028930,
103097370,
103034440,
102471780,
102009944,
101959810,
101768400,
101581400,
101958344,
101604710,
101361656,
101104630,
101534760,
101671090,
101707260,
101358216,
101523720,
101242300,
101268970,
101388810,
101613420,
101679430,
101553544,
101290620,
101470510,
101263170,
101281960,
101144310,
101079530,
100919420,
100910880,
100948030,
100701540,
99741400,
99053110,
99057510,
99617570,
99435384,
99217410,
99184670,
98884310,
98934300,
98520940,
98438380,
98363784,
98457176,
98514230,
98574760,
97824350,
97571280,
97232056,
97598216,
97590560,
96762920,
96461650,
97392104,
97319450,
96736290,
96829624,
96946180,
96469740,
96562530,
96300104,
96629256,
96839310,
96668460,
96591770,
96383820,
97023200,
97122460,
96143220,
95824376,
95742104,
95744350,
95375840,
95041176,
95353940,
95381100,
95115410,
94942780,
95240264,
94366136,
95445240,
95463510,
95174870,
95173710,
94646344,
94003610,
94186580,
95645010,
94731620,
94794250,
95122136,
94402136,
94034960,
93061570,
95318770,
96486390,
98018740,
97340150,
97433580,
97270570,
97222360,
97341850,
97356800,
97183980,
96716350,
96997944,
96839490,
96934870,
96993710,
96829944,
96676000,
96807290,
96605790,
96452180,
96815576,
96825590,
96686410,
96527410,
95967090,
96159270,
96167100,
95721020,
96001460,
96049600,
96123200,
95954810,
96032630,
95695560,
95584280,
95742840,
95746600,
95832590,
95532440,
95145256,
94561220,
94130420,
93638430,
92212744,
92488950,
92880424,
92733464,
92867390,
92965860,
93106696,
93623310,
94216120,
93489810,
94551120,
94739870,
94857176,
94424760,
93529784,
96072600,
96699320,
96985390,
96977750,
97876550,
98204250,
97811380,
98236020,
96058696,
96494670,
96466420,
96555370,
96716010,
96752030,
96475640,
96396376,
96292860,
95802030,
95800270,
95750110,
95758520,
95940630,
95740950,
95818790,
95531770,
95404664,
95364230,
95209240,
94810024,
94651070,
94516510,
94476970,
94033050,
94490776,
95009810,
96088990,
94986560,
94712410,
94921860,
94527310,
94224520,
93883336,
93740390,
93384730,
92581176,
92522376,
92766070,
92880296,
92930310,
92800770,
92507280,
92783784,
92731070,
92718530,
92581750,
92391270,
92539350,
92418030,
92344550,
92393240,
92311600,
92404570,
92225210,
92362984,
92461704,
93006870,
92994440,
92464630,
91562330,
91542750,
91105830,
88445760,
88720080,
89033450,
88217430,
88402230,
88279810,
89054780,
88872220,
88691780,
88345260,
87694660,
88107210,
88461980,
88318296,
87633250,
86608540,
86739290,
83000824,
87098400,
87058504,
86653656,
86626456,
87009130,
84563816,
87106910,
89728260,
90997980,
92087544,
91519510,
91901870,
92956264,
92570700,
92439290,
92796080,
92519350,
94112936,
94579100,
96456340,
95121650,
95348530,
95705130,
94172600,
94270740,
93955510,
94766630,
94843370,
96946750,
98470696,
97961550,
96497190,
97860010,
98376070,
100199050,
100697700,
100931760,
99993270,
99285430,
101953850,
106097304,
105517310,
104585990,
104357710,
105261730,
105744830,
104867864,
106244900,
105976020,
105775130,
105286360,
105834070,
105960740,
105296824,
106178340,
104346216,
104720210,
106026480,
105621144,
105699176,
106227760,
106740550,
106442540,
106234616,
106081256,
105975630,
105492630,
105689810,
105515310,
104150890,
104440616,
104235980,
104217190,
104155840,
105031160,
105510010,
104347740,
104797300,
103822850,
104334600,
104613500,
105176770,
105356660,
105218110,
104660780,
104412500,
104077460,
103913030,
103762130,
103703600,
103664770,
103663550,
103722710,
104071300,
103513290,
103097350,
103048990,
102940370,
102782470,
102935300,
102759520,
102742230,
102982850,
102810060,
102630040,
100700620,
98510190,
98468200,
98603560,
98926190,
98979040,
98804370,
98689210,
98670840,
98717464,
98591016,
98676690,
98634260,
98661800,
98633510,
98322990,
98532536,
98556410,
98316940,
98089920,
97978520,
98292810,
98041350,
98077940,
97895280,
97931300,
97543300,
97953910,
98029000,
98144680,
97998840,
98302456,
98335150,
98559450,
98548104,
98688216,
98588240,
98653760,
98849750,
98906020,
98831530,
98630430,
98436130,
97949280,
98012296,
98060330,
98123520,
98070540,
98092936,
97995840,
98042050,
97913320,
97976440,
98098520,
97879420,
98070000,
98131300,
98346500,
98019170,
97820580,
97617500,
97213810,
95927656,
95807290,
93540980,
92577510,
91943190,
92270504,
92171990,
92025820,
92541260,
92731500,
94218630,
94823970,
94883810,
94590830,
94435070,
94357784,
94138800,
94273210,
93737240,
93393464,
94100460,
93862150,
93294030,
92912340,
93165740,
92842890,
93278200,
94232744,
92408650,
93381790,
93886970,
94334664,
94345896,
94917464,
94997384,
94963210,
95230456,
95542160,
95241640,
94850380,
94508160,
94731060,
94755170,
94622510,
94287400,
94886520,
94945160,
95065090,
94418880,
93897440,
93600380,
93753270,
93887050,
94051416,
92762664,
92181460,
91580800,
88997310,
88597790,
90036664,
91494130,
88842890,
91032150,
92760290,
92695656,
92571650,
92858824,
93643420,
93550930,
94469920,
94983070,
94977190,
95231480,
95367016,
95337784,
94864010,
94991910,
94812810,
94679576,
94684456,
94686770,
94772580,
94522536,
94389290,
94393650,
93942584,
94117470,
94056664,
94050860,
94468720,
94468720,
94381980,
94411490,
94722040,
94207450,
94004056,
94010776,
93948090,
94135040,
93693624,
93686400,
93634720,
93735400,
93765690,
94057140,
94245020,
93682504,
94221990,
94343020,
94413930,
94412504,
94153736,
93862184,
93883860,
94015050,
93676190,
93991490,
94249790,
94350630,
94549010,
94597944,
94403930,
94294230,
93704860,
92872420,
92632200,
93089210,
92486380,
91519930,
90940480,
90812616,
90888216,
90760024,
90772120,
90699350,
91090936,
91174560,
91086700,
90792290,
90691100,
90749656,
90685480,
90679250,
90622340,
90634530,
90390610,
90495810,
90415464,
90467576,
90348230,
90502930,
90252240,
89509400,
89919850,
90281720,
91184900,
91531690,
91521130,
91888730,
91657816,
92042060,
92581240,
92704696,
92203860,
92564010,
92649380,
92680160,
92880820,
92872770,
92765864,
92686920,
92463464,
92214040,
92143810,
92229390,
92202770,
91782220,
91832050,
91893590,
92428390,
92541220,
92305630,
91920984,
91384950,
92332510,
92114830,
91941320,
91631224,
91494900,
92193480,
91077890,
90907020,
90994170,
91222300,
91514540,
91427220,
91337330,
91042104,
91050050,
91143300,
91033040,
90952504,
90883096,
90670730,
90346270,
90319890,
90251970,
90139704,
89904630,
90102430,
90044050,
90124960,
90051496,
90379440,
90027730,
90398890,
90480900,
90397920,
90432630,
90287760,
90576210,
89208400,
89653496,
89841770,
90174230,
89603050,
91191430,
92029370,
92080060,
91924630,
91841120,
92110560,
91874290,
91810776,
91930130,
91921680,
91953910,
91888056,
91946344,
91973944,
91812490,
91699830,
90956980,
91648504,
91686530,
91769310,
91416760,
91301704,
91472904,
91165260,
90456230,
90076536,
90239816,
90361460,
90154540,
89749820,
89763416,
89748410,
89856180,
89750776,
89585576,
89613440,
89399330,
89453656,
89527640,
89429624,
89537830,
89501410,
89707280,
89727064,
89774280,
89843736,
89947320,
89799600,
89794130,
89833980,
89872520,
89798420,
89319704,
89281550,
89322056,
89413810,
88972160,
89221720,
88765680,
88861850,
88819850,
88659630,
88685950,
88677496,
88604250,
88647416,
88712680,
88684616,
88752740,
88598980,
88816470,
88346110,
88337240,
88294300,
88274530,
88363050,
88289760,
88130620,
88068220,
88111650,
87991500,
87696350,
87520220,
87584600,
87518584,
87371100,
87118020,
86890420,
86746776,
86938456,
84110590,
84180690,
84234780,
84232620,
84216590,
83852850,
83873064,
83851340,
83804420,
83845990,
83848860,
83639970,
83687750,
83803420,
83672690,
83638870,
83350680,
83105980,
82999140,
83031384,
82944480,
83062650,
83068024,
83146376,
83056450,
83004960,
83162440,
83142300,
83068670,
82813910,
82753736,
82568620,
82568620,
82135880,
82333250,
81898540,
81606904,
81352100,
81089864,
81281940,
81143576,
81483760,
81726410,
81753250,
81775880,
81638490,
81771550,
81753230,
81328310,
81300696,
81322104,
80477290,
79808390,
80686940,
80349710,
82046110,
82085490,
81894930,
81456430,
81701410,
82155416,
82116140,
82601930,
82661950,
82892936,
83534170,
84641730,
84522296,
84315304,
84410480,
84420750,
84494130,
84510216,
84534480,
84340020,
84455690,
83888090,
83810190,
83392500,
83349600,
83191380,
83178220,
83086040,
83257400,
82981224,
83448904,
83263180,
83207720,
83128680,
83655260,
83319170,
83325250,
83329390,
84271880,
84784400,
81090590,
78965576,
77912456,
76892470,
78120776,
79260984,
79097256,
79104720,
78856860,
78681780,
78658344,
78851510,
78882700,
79030490,
79131730,
79293080,
79212430,
79411150,
79354860,
79387410,
79436910,
79460560,
79238980,
79175464,
79191030,
79388390,
79275016,
78941970,
78531400,
78508580,
78089820,
78663370,
78182180,
78231910,
77001710,
73571060,
73850940,
74234900,
74490120,
74630184,
74608776,
74594160,
74277180,
74281130,
73777910,
73915130,
73807656,
73718216,
73525790,
73393530,
73236920,
73483510,
73375130,
72916584,
72569544,
71797410,
72910220,
73842216,
73674990,
73808920,
73518296,
73665850,
74395380,
74271620,
74376810,
74329990,
74815430,
75036140,
74887600,
74907980,
74813900,
74608710,
74526620,
74747544,
75349110,
75527430,
75561110,
75257090,
74650370,
74079500,
73677640,
73351544,
73512296,
72981410,
73236960,
71648130,
71496376,
72186220,
72517590,
72295480,
72262510,
72463790,
72881790,
73479130,
72699900,
72773090,
73729400,
77342820,
81082190,
81278296,
81470620,
81557210,
81892290,
81825784,
82150056,
83185090,
83706856,
83689060,
83300160,
82922050,
82844180,
82809060,
83397760,
83122296,
83567944,
83304824,
83069460,
83307944,
82772740,
82323864,
82443110,
82555000,
82735370,
82465900,
82470070,
82431080,
82492620,
81967060,
81473110,
81403600,
81046376,
81032936,
81005180,
81303800,
81819190,
81277464,
81032370,
80922296,
79577120,
79643090,
79600390,
79353090,
78884424,
79677270,
79370560,
79459944,
80326824,
79586856,
78480370,
78325864,
78583450,
78922030,
78933410,
78449730,
79724960,
79606010,
78880970,
79726020,
80333900,
78474900,
77525190,
82805176,
82520280,
83830460,
81197190,
81565250,
81493944,
81882120,
83436500,
82100120,
83397240,
82685680,
81557570,
81131016,
84147544,
85261150,
86999976,
86965020,
87458470,
87867736,
87396220,
87550240,
87725576,
87308950,
87353336,
86185070,
87430760,
88648620,
88241544,
89412300,
89704090,
90475830,
90256340,
91030830,
91044400,
91410760,
90073180,
90386184,
90703896,
91024450,
90970410,
91010350,
91318600,
91009840,
91461176,
91272456,
90686960,
89840350,
90002910,
89266620,
90245230,
90397624,
90733720,
91835980,
91970270,
91924530,
92325430,
92538104,
92172904,
91488520,
91930060,
91035720,
88270110,
88692840,
90649770,
89397490,
88759830,
88764136,
88230530,
87988240,
88266450,
87610600,
88084400,
88032616,
88278480,
86830150,
87376820,
87610560,
87362660,
87153160,
86689820,
86909430,
86315570,
87889416,
89023040,
89150000,
88938570,
88533400,
89335000,
88200184,
88465790,
89278310,
89229910,
88743050,
88266880,
87363770,
85536230,
86611700,
85258400,
85794296,
86898950,
83738660,
86369510,
86619400,
86343050,
83574880,
77955140,
76985720,
80269730,
84732440,
85744030,
86191780,
86423400,
85983700,
85644664,
85724136,
84249864,
87266420,
85909784,
85731180,
85961920,
85144370,
87463880,
88499430,
88796070,
88983590,
89090190,
88870400,
89464530,
89734890,
89790230,
93179970,
93774610,
92918216,
92608024,
92165510,
91862410,
91878904,
90716850,
88670370,
89935496,
91130520,
91199730,
91294750,
91333016,
90921210,
90570400,
91355980,
91544970,
91809450,
91554270,
91709690,
91276616,
91634600,
91485304,
91559520,
91325096,
91397750,
91792930,
91881080,
91245830,
91402930,
91639880,
91852080,
92034110,
91992720,
92134800,
92035390,
92389250,
92481416,
91183060,
92210216,
91865496,
91496480,
91499910,
91546856,
91130120,
91193304,
90402296,
90346880,
90498840,
91070530,
90257950,
90113970,
90425336,
91600740,
91714400,
89262740,
91030350,
92805336,
94357380,
93561860,
93347544,
93042640,
92611416,
92867250,
91706770,
92029690,
92169750,
92073110,
92231470,
92310670,
92172660,
91889500,
92003800,
92399320,
91885720,
91538890,
91599864,
92334200,
91357830,
91739960,
91382400,
92263490,
92418264,
91710850,
92291200,
92790350,
92222420,
91632230,
91068130,
91404660,
90180430,
91459100,
93329070,
93019690,
92934870,
93468450,
93709700,
93609304,
93306660,
94695930,
93765000,
95581850,
96027550,
94737590,
94436090,
94528700,
94094500,
93776070,
93412720,
92493630,
91073510,
90340460,
90052056,
90410830,
90188580,
89793430,
89782856,
88745130,
89999140,
85576490,
80462800,
82480710,
82431416,
82155240,
80923560,
80545496,
78573990,
79043960,
80409720,
80666350,
80229390,
81576300,
81512700,
80028760,
79118900,
79112850,
80655160,
81052790,
81632120,
81973064,
81996744,
81745230,
81868390,
82028930,
81120670,
81579930,
80043720,
78562984,
79494940,
80274090,
80988400,
81120150,
82287210,
81418090,
82304460,
82484080,
82648140,
81982620,
82304344,
83136740,
83160770,
82350880,
82764460,
81725720,
81666104,
81075736,
81384264,
80785100,
80858550,
80149576,
79496330,
79113980,
78898300,
78954030,
78854584,
78909690,
78810390,
79195530,
78624270,
78240310,
78417610,
78148960,
77626890,
77676130,
77412690,
76214510,
75736750,
73686670,
72258290,
71216640,
72558780,
73348850,
73924024,
74535440,
74758200,
74633190,
73777110,
74103540,
74103540,
74237770,
73866660,
74741480,
74425340,
74824080,
71977940,
74345704,
74899800,
74088216,
74018120,
74322500,
74196870,
73723260,
74190610,
74209096,
74068024,
73640940,
67991656,
68166400,
68528290,
67793160,
68839740,
71196950,
70851810,
70685000,
70630040,
70227600,
70486640,
70391090,
70146990,
70141760,
70114210,
69465910,
68883400,
68745656,
68660540,
68219170,
68226790,
67681620,
67553420,
67749310,
67843560,
68040990,
68315040,
68001650,
68882140,
68983240,
69343100,
68750904,
68450790,
68604020,
67201230,
66879012,
67140290,
66327144,
67298504,
67557610,
68065110,
67631290,
67554184,
67690290,
67662936,
68028930,
67566650,
67400150,
67416504,
67103660,
66449108,
66065988,
65846964,
65812404,
66078596,
66167464,
66538730,
66655476,
66623228,
66669570,
66125500,
66731292,
67508400,
67769250,
67329160,
140938140,
140968060,
140921230,
140803200,
140619260,
140758660,
140809220,
140607580,
140639940,
140487490,
140407400,
140396270,
140374140,
140371890,
140256350,
140136450,
140187420,
140186370,
140174450,
140046430,
140080820,
140155380,
140202350,
140315330,
140219950,
140203780,
140165460,
140211200,
140282240,
139762560,
139564690,
138495950,
138591760,
138585280,
138466180,
138379540,
138360270,
138413020,
138374510,
138438260,
138534460,
138421460,
138422050,
138578850,
138654830,
138699790,
138687900,
138633300,
138634900,
138643760,
138689970,
138787280,
138652080,
138495500,
138437260,
138476130,
138478100,
138415600,
138382620,
138487180,
138567140,
138557470,
138495970,
138488850,
138492720,
138514400,
138494930,
138439070,
138400820,
138430110,
138237180,
138312600,
138421120,
138377710,
138500420,
138631650,
138780750,
138745040,
138753920,
138581920,
138582670,
138422180,
138189440,
138062430,
138064260,
137964530,
137759940,
137729150,
137689550,
137724340,
138161310,
139882830,
139759440,
140026060,
139912110,
139860210,
139627040,
139832700,
139911180,
139677420,
139413700,
139356980,
139423920,
139543380,
139472030,
139578240,
139502220,
139690460,
139804110,
139699170,
139780210,
139829780,
139869780,
139946100,
139370050,
139275040,
139509260,
139572180,
139617820,
139552370,
139655600,
139674400,
139748580,
139766380,
139627220,
139852160,
139783230,
139820910,
139371170,
139470930,
139234930,
138905150,
138756830,
138696720,
138720770,
138639230,
138705150,
138689650,
138828930,
138889810,
138789440,
138780700,
138765680,
138794740,
138649380,
138780580,
138862930,
138884560,
138759310,
138809900,
138862990,
138507470,
139009630,
138920430,
139075940,
138929540,
138744510,
138785390,
138537170,
138459040,
138398850,
138343330,
138293810,
138231580,
138167500,
138100380,
137979790,
138137730,
138048260,
138057330,
138188720,
138147410,
137933950,
138036450,
138097340,
137988160,
138192720,
138278420,
137095940,
137247090,
136983840,
136696530,
136474770,
136825220,
137067020,
136728880,
138257170,
138540780,
138339120,
138289140,
138374260,
138133900,
138106750,
138185520,
138167550,
138096380,
138444270,
138413420,
138447200,
138432900,
138400000,
138642700,
138504830,
138350750,
138382770,
137818530,
137228060,
136964780,
137096640,
137188560,
137195500,
137298300,
137153860,
137060460,
136955740,
136975040,
136866960,
136758400,
136712130,
136809040,
136164540,
136294190,
136263570,
136388800,
136364960,
136362900,
136307570,
136285840,
136307100,
136152850,
136201330,
136017300,
136073180,
136142860,
136050750,
135741390,
135100690,
135017150,
135160220,
135288750,
135284910,
135752750,
135855760,
136019920,
136164340,
136169260,
136125440,
136265840,
136183820,
136311730,
136359120,
136455280,
136342340,
136499740,
136598400,
136640130,
136610130,
136661920,
136488580,
136379760,
136462670,
136377420,
136349300,
136286780,
136406740,
136073090,
136138620,
135789520,
136348430,
136625900,
136579360,
136698750,
136960000,
136766980,
136846340,
136545810,
136396480,
136143330,
136339540,
135685660,
134866270,
134575550,
134328110,
134367200,
134085170,
133640880,
133733496,
134658980,
135294460,
135124460,
135326420,
135450020,
135492060,
135273150,
135253780,
135157000,
135293730,
135423230,
135327000,
135298450,
135805470,
136057220,
136267760,
136362620,
136311790,
136039760,
136023940,
136124220,
136182820,
135574190,
135301200,
135162220,
135165330,
135538510,
135342140,
135298050,
135110220,
135403870,
134868320,
135357760,
135650220,
135800880,
135978140,
135795280,
136008900,
135840620,
135947020,
136333300,
136338460,
136515760,
136531040,
136572500,
137047680,
136814450,
136456320,
135964060,
135986180,
135408260,
135900660,
135947660,
135991490,
136055790,
135539120,
134584800,
135844420,
140181680,
139885520,
139725900,
139812750,
139980110,
138732130,
139586370,
140049170,
140181630,
140003400,
140263500,
140217090,
140342690,
140703780,
140959840,
140236670,
139699730,
139874220,
139831000,
139918720,
139884420,
139963920,
140104800,
140427060,
139663330,
139035360,
139906860,
140212660,
140306380,
139825300,
140007220,
141110600,
140534370,
141902580,
142136290,
142114600,
142242740,
142040100,
142100220,
142283150,
141985150,
141756720,
141724580,
141977070,
138933730,
138823700,
139188770,
139402130,
139399820,
139658620,
139016700,
140084180,
140680420,
140737860,
140451490,
140893090,
140855840,
141386160,
141601090,
141839730,
141697470,
142355650,
141341760,
141978180,
142241140,
142398880,
142041540,
141910930,
141860940,
142232690,
141996240,
142079380,
142558740,
142847040,
142952700,
142614000,
142557630,
142781230,
143233340,
142745600,
142978460,
143563650,
143838620,
143814670,
143871470,
143867860,
143824740,
143564210,
143307620,
142816370,
142569140,
142625860,
142940300,
142854690,
142747400,
142840320,
142666140,
142643840,
142748560,
142767470,
142787360,
142499380,
142485980,
142676110,
142120300,
142423760,
142018660,
141853570,
141773980,
141790540,
141763900,
141672180,
141659820,
141647570,
141665200,
141693630,
141558100,
141405700,
141383550,
141491040,
141142300,
140903000,
140647870,
140652770,
141563700,
141648100,
141659150,
141917860,
141799440,
141811200,
141810670,
141775120,
141621740,
141776510,
141890860,
142017400,
141822190,
141938110,
141789070,
141624830,
141408370,
141149780,
141219220,
141176670,
141152720,
141354480,
141265780,
141444880,
141481660,
141438020,
141199890,
141144000,
141155550,
141264260,
141081380,
141280210,
141079220,
141072700,
140863330,
140914930,
140806110,
141330100,
141377230,
141215330,
141010720,
141106220,
141299840,
140708740,
140883150,
139443340,
139430780,
140033680,
140254700,
140369680,
140586700,
140666700,
140626380,
140595180,
140632780,
140492200,
140901070,
141010200,
140866830,
140924270,
141397380,
141546610,
141669040,
138536370,
139239950,
139322380,
140074720,
141287600,
141369470,
139549390,
140877730,
141513580,
141650610,
141764270,
142028800,
141937010,
141634420,
141873600,
141510610,
140705360,
141078910,
141376780,
141266540,
141006850,
140730000,
140853000,
140974270,
141141780,
140883620,
140121940,
140121230,
140469120,
139570190,
139157970,
138972850,
138865260,
138270670,
138247230,
138405260,
138752860,
138721090,
138594320,
138316430,
137963950,
137869500,
137635730,
137523740,
137600050,
137126900,
137132940,
136646690,
137036220,
136787490,
136375680,
136359680,
135872590,
135686610,
135594270,
135499630,
135433460,
135456130,
135465020,
135362030,
135226640,
135158080,
135314340,
134164900,
134346880,
134100970,
134266660,
134298080,
134208930,
134115980,
134144560,
134165704,
134180760,
134130550,
134148610,
134048376,
133946410,
133888710,
133791500,
133793790,
133743800,
133835260,
133759530,
133673880,
133624280,
133609240,
133317336,
133270470,
133220520,
133268456,
133542904,
133626696,
133674880,
133573800,
133530056,
133578470,
133645700,
133531680,
133468870,
133254730,
132938630,
133035430,
132731840,
132875720,
133254664,
132935960,
133149420,
133262340,
133505550,
133667900,
133287380,
133617370,
133658860,
134179940,
134576110,
134421660,
134435440,
134546900,
134382720,
134339710,
134626860,
134631710,
134620370,
134455660,
134347070,
134707760,
134002390,
134124220,
134454380,
136320060,
136189500,
136287500,
135798050,
135458500,
135356300,
134903060,
133968056,
134562130,
134627630,
133957850,
134092570,
134443440,
135007500,
135260510,
135388530,
135672830,
135727520,
135515360,
136071200,
136159260,
136029740,
135355220,
135074290,
134896420,
134707260,
134503970,
134373360,
134635580,
134628740,
134430080,
134195180,
134424260,
134610380,
134810510,
134809780,
134434380,
133634456,
133781680,
133620790,
132742660,
132710780,
133566584,
134187230,
134189100,
134315760,
133999420,
133768170,
132927600,
134024710,
131752830,
134238780,
134551150,
135604880,
135391940,
135833150,
135476110,
135548910,
135595180,
136064290,
135807900,
135567090,
135279730,
135245870,
134485950,
134320430,
133909400,
133608130,
133617900,
133425540,
